act_symbol,period_end_date,reported,estimate,category,prediction_cutoff,forecast_error,normalized_error,forecast_error_winsorized,normalized_error_winsorized,year,calendar_month,fiscal_quarter,beat,surprise_pct,sp500_return,sp500_return_z,vix_mean,vix_mean_z,sp500_return_pit,vix_mean_pit,revision_slope,revision_acceleration,direction_changes,final_vs_initial,spread_trend,analyst_count_trend,weeks_of_data,category_encoded,beat_proba,beat_pred
COP,2020-06-30,-0.92,-0.57,commodity_driven,2020-06-30,-0.3500000000000001,-0.6140350877192985,-0.3495000000000001,-0.6140350877192985,2020,6,2,0,-61.40350877192985,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,0.008,0.01226190476190476,2.0,-0.030000000000000027,-0.034,0.11666666666666667,9,0,0.48166388,0
COP,2020-09-30,-0.31,-0.3,commodity_driven,2020-09-30,-0.010000000000000009,-0.03333333333333337,-0.010000000000000009,-0.03333333333333337,2020,9,3,0,-3.3333333333333366,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,-0.006500000000000001,0.004880952380952382,3.0,-0.07,0.015166666666666669,0.15,9,0,0.5595,1
COP,2020-12-31,-0.19,-0.2,commodity_driven,2020-12-31,0.010000000000000009,0.050000000000000044,0.010000000000000009,0.050000000000000044,2020,12,4,1,5.000000000000004,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,-0.008333333333333333,0.008214285714285716,0.0,-0.11,0.01966666666666667,0.06666666666666667,9,0,0.48360354,0
COST,2020-02-29,2.1,2.07,defensive_baseline,2020-02-29,0.03000000000000025,0.014492753623188527,0.03000000000000025,0.014492753623188527,2020,2,1,1,1.4492753623188528,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.04489379644708419,15.058933334350586,0.0013636363636363668,6.060606060606201e-05,0.0,0.010000000000000231,0.0,0.045454545454545456,11,5,0.4895041,0
COST,2020-05-31,1.89,1.92,defensive_baseline,2020-05-31,-0.030000000000000027,-0.015625000000000014,-0.030000000000000027,-0.015625000000000014,2020,5,2,0,-1.5625000000000013,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,-0.0851636427664835,39.63675336713915,-0.011608391608391647,-0.006727272727272735,1.0,-0.2100000000000002,0.058041958041958046,0.06293706293706294,12,5,0.49181378,0
COST,2020-08-31,3.13,2.85,defensive_baseline,2020-08-31,0.2799999999999998,0.09824561403508765,0.2799999999999998,0.09824561403508765,2020,8,3,1,9.824561403508765,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.1973547516216252,27.525897490672577,0.003934065934065932,0.0043956043956043895,1.0,0.07999999999999963,-0.02131868131868131,0.10989010989010989,14,5,0.4875334,0
COST,2020-11-30,2.29,2.04,defensive_baseline,2020-11-30,0.25,0.12254901960784313,0.25,0.12254901960784313,2020,11,4,1,12.254901960784313,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.08565982724505554,26.56897432376177,0.006909090909090869,0.0011666666666666676,3.0,0.06000000000000005,0.010606060606060634,0.2606060606060606,10,5,0.6478144,1
CVS,2020-03-31,1.91,1.63,regulatory_idiosyncratic,2020-03-31,0.28,0.1717791411042945,0.28,0.1717791411042945,2020,3,1,1,17.17791411042945,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.0010714285714286437,0.0011428571428571438,1.0,,-0.025714285714285738,-2.0714285714285716,7,4,0.67201203,1
CVS,2020-06-30,2.64,1.93,regulatory_idiosyncratic,2020-06-30,0.7100000000000002,0.36787564766839387,0.7100000000000002,0.36787564766839387,2020,6,2,1,36.78756476683939,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,0.004047619047619004,0.0064285714285714345,1.0,,-0.0074999999999999884,0.0,8,4,0.36090186,0
CVS,2020-09-30,1.66,1.34,regulatory_idiosyncratic,2020-09-30,0.31999999999999984,0.2388059701492536,0.31999999999999984,0.2388059701492536,2020,9,3,1,23.88059701492536,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,-0.013928571428571406,0.001785714285714311,0.0,,-0.03083333333333334,0.11904761904761904,8,4,0.713025,1
CVS,2020-12-31,1.3,1.24,regulatory_idiosyncratic,2020-12-31,0.06000000000000005,0.04838709677419359,0.06000000000000005,0.04838709677419359,2020,12,4,1,4.8387096774193585,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,-0.008928571428571428,0.010357142857142867,0.0,,-0.0045238095238095116,0.16666666666666666,8,4,0.42630222,0
CVX,2020-03-31,1.29,0.64,commodity_driven,2020-03-31,0.65,1.015625,0.65,1.015625,2020,3,1,1,101.5625,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.14233333333333328,-0.026428571428571426,0.0,-1.1199999999999999,0.028499999999999977,0.35,9,0,0.75380826,1
CVX,2020-06-30,-1.59,-0.93,commodity_driven,2020-06-30,-0.66,-0.7096774193548387,-0.3495000000000001,-0.7076728110599079,2020,6,2,0,-70.96774193548387,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,0.0185,0.013690476190476189,2.0,0.04999999999999993,0.020333333333333366,0.21666666666666667,9,0,0.607666,1
CVX,2020-09-30,0.11,-0.29,commodity_driven,2020-09-30,0.39999999999999997,1.379310344827586,0.39999999999999997,1.379310344827586,2020,9,3,1,137.9310344827586,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,-0.006500000000000001,-0.003928571428571429,2.0,-0.05,-0.05483333333333333,0.06666666666666667,9,0,0.5427825,1
CVX,2020-12-31,-0.01,0.08,commodity_driven,2020-12-31,-0.09,-1.125,-0.09,-0.7076728110599079,2020,12,4,0,-112.5,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,0.009833333333333333,-0.0004761904761904768,1.0,0.06,-0.041166666666666664,0.06666666666666667,9,0,0.5420646,1
DE,2020-01-31,1.63,1.28,economically_cyclical,2020-01-31,0.34999999999999987,0.2734374999999999,0.34999999999999987,0.2734374999999999,2020,1,1,1,27.34374999999999,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,0.11760202682602966,13.41289472579956,-0.02566666666666668,0.026904761904761893,0.0,-0.33999999999999986,-0.02100000000000001,0.06666666666666667,9,3,0.70303524,1
DE,2020-04-30,2.11,1.77,economically_cyclical,2020-04-30,0.33999999999999986,0.1920903954802259,0.33999999999999986,0.1920903954802259,2020,4,2,1,19.20903954802259,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,-0.09638340460683945,35.12623384401396,-0.13496969696969696,0.004666666666666675,0.0,-0.8600000000000001,0.044242424242424215,-0.09696969696969697,10,3,0.58205646,1
DE,2020-07-31,2.57,1.3,economically_cyclical,2020-07-31,1.2699999999999998,0.9769230769230768,1.2699999999999998,0.9769230769230768,2020,7,3,1,97.69230769230768,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.16359474487978273,31.26493515906396,-0.010787878787878773,0.019666666666666645,1.0,0.039999999999999813,-0.040060606060606074,0.14545454545454545,10,3,0.6614718,1
DE,2020-10-31,2.39,1.44,economically_cyclical,2020-10-31,0.9500000000000002,0.6597222222222223,0.9500000000000002,0.6597222222222223,2020,10,4,1,65.97222222222223,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.026662120674626037,26.596455610251123,-0.0006060606060605932,0.019833333333333335,2.0,0.10000000000000009,0.05272727272727275,0.15151515151515152,10,3,0.6845149,1
DUK,2020-03-31,1.14,1.21,defensive_baseline,2020-03-31,-0.07000000000000006,-0.05785123966942154,-0.07000000000000006,-0.05785123966942154,2020,3,1,0,-5.7851239669421535,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.010000000000000009,0.007714285714285721,0.0,,0.011785714285714273,-0.07142857142857142,7,5,0.45694494,0
DUK,2020-06-30,1.08,1.04,defensive_baseline,2020-06-30,0.040000000000000036,0.03846153846153849,0.040000000000000036,0.03846153846153849,2020,6,2,1,3.8461538461538494,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,-0.005357142857142886,-0.0008571428571428579,0.0,,-0.012500000000000015,0.0,7,5,0.71699905,1
DUK,2020-09-30,1.87,1.79,defensive_baseline,2020-09-30,0.08000000000000007,0.044692737430167634,0.08000000000000007,0.044692737430167634,2020,9,3,1,4.469273743016763,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,0.002142857142857097,0.0,0.0,,0.0021428571428571447,0.0,7,5,0.54760295,1
DUK,2020-12-31,1.03,1.02,defensive_baseline,2020-12-31,0.010000000000000009,0.00980392156862746,0.010000000000000009,0.00980392156862746,2020,12,4,1,0.980392156862746,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,-0.002857142857142881,-0.0014285714285714299,0.0,,-0.004285714285714289,0.0,8,5,0.6851145,1
EOG,2020-03-31,0.55,0.73,commodity_driven,2020-03-31,-0.17999999999999994,-0.24657534246575336,-0.17999999999999994,-0.24657534246575336,2020,3,1,0,-24.657534246575334,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.10999999999999999,0.009999999999999998,0.0,,0.033999999999999975,0.0,5,0,0.4266705,0
EOG,2020-06-30,-0.23,-0.14,commodity_driven,2020-06-30,-0.09,-0.6428571428571428,-0.09,-0.6428571428571428,2020,6,2,0,-64.28571428571428,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,-0.01392857142857143,0.01535714285714286,2.0,,-0.011071428571428569,0.0,8,0,0.29335952,0
EOG,2020-09-30,0.43,0.16,commodity_driven,2020-09-30,0.27,1.6875,0.27,1.6875,2020,9,3,1,168.75,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,0.0030952380952380953,0.004999999999999999,1.0,,-0.00392857142857143,0.2261904761904762,8,0,0.49859545,0
EOG,2020-12-31,0.71,0.38,commodity_driven,2020-12-31,0.32999999999999996,0.8684210526315789,0.32999999999999996,0.8684210526315789,2020,12,4,1,86.84210526315789,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,0.0005952380952380931,0.00035714285714285747,1.0,,-0.010357142857142858,0.0,8,0,0.44941145,0
GE,2020-03-31,0.05,0.06,economically_cyclical,2020-03-31,-0.009999999999999995,-0.1666666666666666,-0.009999999999999995,-0.1666666666666666,2020,3,1,0,-16.66666666666666,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.005000000000000001,-0.00035714285714285714,0.0,-0.03,-0.001,0.16666666666666666,9,3,0.5169625,1
GE,2020-06-30,-0.15,-0.14,economically_cyclical,2020-06-30,-0.009999999999999981,-0.07142857142857129,-0.009999999999999981,-0.07142857142857129,2020,6,2,0,-7.142857142857128,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,-0.006166666666666665,0.0051190476190476186,0.0,-0.06999999999999999,-0.013,0.0,9,3,0.5168868,1
GE,2020-09-30,0.48,-0.48,economically_cyclical,2020-09-30,0.96,2.0,0.96,1.5400000000000074,2020,9,3,1,200.0,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,-0.004,0.0005952380952380947,0.0,-0.03,0.0040000000000000036,0.0,9,3,0.37199658,0
GE,2020-12-31,0.64,0.64,economically_cyclical,2020-12-31,0.0,0.0,0.0,0.0,2020,12,4,0,0.0,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,0.0005000000000000004,0.000714285714285714,1.0,0.0,-0.0005000000000000004,0.11666666666666667,9,3,0.4517441,0
GILD,2020-03-31,1.68,1.58,regulatory_idiosyncratic,2020-03-31,0.09999999999999987,0.06329113924050624,0.09999999999999987,0.06329113924050624,2020,3,1,1,6.329113924050624,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.03035714285714291,0.006071428571428577,0.0,,0.2571428571428571,0.17857142857142858,8,4,0.58931726,1
GILD,2020-06-30,1.11,1.46,regulatory_idiosyncratic,2020-06-30,-0.34999999999999987,-0.23972602739726018,-0.34999999999999987,-0.22477032077234502,2020,6,2,0,-23.972602739726018,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,-0.004333333333333344,0.0032142857142857173,0.0,-0.050000000000000044,0.028666666666666677,0.13333333333333333,9,4,0.377403,0
GILD,2020-09-30,2.11,1.83,regulatory_idiosyncratic,2020-09-30,0.2799999999999998,0.1530054644808742,0.2799999999999998,0.1530054644808742,2020,9,3,1,15.30054644808742,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,0.017500000000000012,-0.02035714285714286,0.0,0.25,0.0018333333333333682,0.23333333333333334,9,4,0.71037,1
GILD,2020-12-31,2.19,2.15,regulatory_idiosyncratic,2020-12-31,0.040000000000000036,0.018604651162790715,0.040000000000000036,0.018604651162790715,2020,12,4,1,1.8604651162790715,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,-0.015000000000000006,0.014642857142857138,0.0,-0.20999999999999996,-0.028666666666666677,0.06666666666666667,9,4,0.66860193,1
GS,2020-03-31,3.11,2.83,macro_rate_sensitive,2020-03-31,0.2799999999999998,0.09893992932862183,0.2799999999999998,0.09893992932862183,2020,3,1,1,9.893992932862183,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.021181818181818166,-0.013757575757575765,2.0,-0.33000000000000007,0.1219090909090909,0.0,11,1,0.63204056,1
GS,2020-06-30,6.26,3.97,macro_rate_sensitive,2020-06-30,2.2899999999999996,0.5768261964735515,2.2899999999999996,0.5768261964735515,2020,6,2,1,57.682619647355146,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,0.045181818181818156,0.031393939393939384,3.0,0.56,0.016818181818181815,0.045454545454545456,11,1,0.57528967,1
GS,2020-09-30,9.68,5.58,macro_rate_sensitive,2020-09-30,4.1,0.7347670250896057,4.084600000000001,0.6190164499538082,2020,9,3,1,73.47670250896057,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,0.004727272727272691,-0.004000000000000001,0.0,0.0,0.0,0.0,11,1,0.409754,0
GS,2020-12-31,12.08,6.99,macro_rate_sensitive,2020-12-31,5.09,0.7281831187410586,4.084600000000001,0.6190164499538082,2020,12,4,1,72.81831187410586,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,0.02536363636363655,0.010363636363636417,0.0,0.34000000000000075,-0.011181818181818154,0.0,11,1,0.5159694,1
HD,2020-01-31,2.28,2.11,economically_cyclical,2020-01-31,0.16999999999999993,0.08056872037914689,0.16999999999999993,0.08056872037914689,2020,1,1,1,8.056872037914689,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,0.11760202682602966,13.41289472579956,-0.0005454545454545016,0.0006666666666666524,0.0,0.0,0.0,0.0,10,3,0.5289063,1
HD,2020-04-30,2.08,2.26,economically_cyclical,2020-04-30,-0.17999999999999972,-0.07964601769911493,-0.17999999999999972,-0.07964601769911493,2020,4,2,0,-7.964601769911493,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,-0.09638340460683945,35.12623384401396,-0.016500000000000032,0.00023809523809524888,1.0,-0.10000000000000009,0.05249999999999995,0.15,9,3,0.64625925,1
HD,2020-07-31,4.02,3.82,economically_cyclical,2020-07-31,0.19999999999999973,0.05235602094240831,0.19999999999999973,0.05235602094240831,2020,7,3,1,5.23560209424083,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.16359474487978273,31.26493515906396,0.016181818181818106,-0.004166666666666674,2.0,0.1499999999999999,0.04793939393939392,-0.09696969696969697,10,3,0.55727816,1
HD,2020-10-31,3.18,3.08,economically_cyclical,2020-10-31,0.10000000000000009,0.03246753246753249,0.10000000000000009,0.03246753246753249,2020,10,4,1,3.2467532467532494,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.026662120674626037,26.596455610251123,0.007030303030303074,0.0009999999999999935,0.0,0.06000000000000005,-0.01951515151515151,0.0,10,3,0.5226658,1
HON,2020-03-31,2.21,1.98,economically_cyclical,2020-03-31,0.22999999999999998,0.11616161616161616,0.22999999999999998,0.11616161616161616,2020,3,1,1,11.616161616161616,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,-0.002500000000000006,-0.0005952380952380825,0.0,-0.03000000000000025,0.010333333333333328,0.2,9,3,0.63004506,1
HON,2020-06-30,1.26,1.15,economically_cyclical,2020-06-30,0.1100000000000001,0.09565217391304356,0.1100000000000001,0.09565217391304356,2020,6,2,1,9.565217391304357,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,-0.044,0.055000000000000014,0.0,-0.6600000000000001,-0.02866666666666664,0.06666666666666667,9,3,0.65057594,1
HON,2020-09-30,1.56,1.49,economically_cyclical,2020-09-30,0.07000000000000006,0.046979865771812124,0.07000000000000006,0.046979865771812124,2020,9,3,1,4.697986577181212,0.0847372205914454,0.5877822416514351,25.80890628695488,1.2379811234452305,0.04000088607341514,27.251153897016476,-0.01036363636363639,0.00683333333333334,0.0,-0.030000000000000027,-0.03327272727272729,0.10909090909090909,10,3,0.6296478,1
HON,2020-12-31,2.07,2.0,economically_cyclical,2020-12-31,0.06999999999999984,0.03499999999999992,0.06999999999999984,0.03499999999999992,2020,12,4,1,3.499999999999992,0.11688078155199966,0.9737775750953193,25.62171870470047,1.2047607980919792,0.09799470483704373,25.901666665688538,0.008999999999999985,-0.009523809523809532,0.0,0.1200000000000001,-0.012166666666666666,0.13333333333333333,9,3,0.48717377,0
INTC,2020-03-31,1.45,1.28,tech_cycle,2020-03-31,0.16999999999999993,0.13281249999999994,0.16999999999999993,0.13281249999999994,2020,3,1,1,13.281249999999995,-0.20001050382463903,-2.831605329260635,31.22451622255387,2.1990936175549183,-0.1624096177686819,27.38947373942325,0.010727272727272724,-0.014999999999999998,1.0,-0.010000000000000009,-0.004727272727272716,0.05454545454545454,10,2,0.36907822,0
INTC,2020-06-30,1.23,1.11,tech_cycle,2020-06-30,0.11999999999999988,0.10810810810810799,0.11999999999999988,0.10810810810810799,2020,6,2,1,10.810810810810798,0.19952871969448593,1.9662537503674815,34.49365086025662,2.779269476338467,0.11165964883274622,40.70038480025072,-0.006000000000000012,0.007333333333333325,0.0,0.0,-0.014727272727272726,0.0,10,2,0.47177035,0
